filename,id,width,height,class_name,presence,x_min,y_min,x_max,y_max
2018_0714_112608_061.JPG,5,4032,3024,c_soft_coral,1,16,1657,299,1844
2018_0714_112608_061.JPG,6,4032,3024,c_soft_coral,1,2011,2819,2163,2923
2018_0714_112608_061.JPG,7,4032,3024,c_hard_coral_encrusting,1,1242,2709,1548,2930
2018_0714_112608_061.JPG,8,4032,3024,c_sponge_barrel,1,482,2819,837,3012
2018_0714_112608_061.JPG,9,4032,3024,c_soft_coral,1,2120,1676,2310,1865
2018_0714_112608_061.JPG,10,4032,3024,c_soft_coral,1,2432,2104,2568,2203
2018_0714_112608_061.JPG,11,4032,3024,c_soft_coral,1,2867,1750,3052,1937
2018_0714_112608_061.JPG,12,4032,3024,c_soft_coral,1,2739,2151,2802,2245
2018_0714_112608_061.JPG,13,4032,3024,c_soft_coral,1,3632,1955,4018,2466
2018_0714_112608_061.JPG,14,4032,3024,c_soft_coral,1,2855,2188,3239,2531
2018_0714_112608_061.JPG,15,4032,3024,c_soft_coral,1,1959,768,2060,881
2018_0714_112608_061.JPG,16,4032,3024,c_soft_coral,1,1217,401,1420,590
2018_0714_112608_061.JPG,17,4032,3024,c_hard_coral_encrusting,1,681,891,883,1136
2018_0714_112608_061.JPG,18,4032,3024,c_hard_coral_encrusting,1,509,990,702,1156
2018_0714_112608_061.JPG,19,4032,3024,c_hard_coral_encrusting,1,682,1113,905,1249
2018_0714_112608_061.JPG,20,4032,3024,c_hard_coral_submassive,1,455,1109,576,1221
2018_0714_112608_061.JPG,21,4032,3024,c_soft_coral,1,607,569,722,650
2018_0714_112608_061.JPG,22,4032,3024,c_sponge,1,1921,875,3221,3007
2018_0714_112608_061.JPG,23,4032,3024,c_soft_coral,1,299,647,538,856
2018_0714_112608_061.JPG,24,4032,3024,c_soft_coral,1,922,811,1137,955
2018_0714_112608_061.JPG,25,4032,3024,c_soft_coral,1,2274,475,2498,694
2018_0714_112608_061.JPG,26,4032,3024,c_soft_coral,1,2634,1026,2839,1180
2018_0714_112608_061.JPG,27,4032,3024,c_soft_coral,1,3132,2852,3245,2989
2018_0714_112608_061.JPG,28,4032,3024,c_soft_coral,1,3305,2917,3386,3010
2018_0714_112608_061.JPG,29,4032,3024,c_soft_coral,1,1268,763,1997,1376
2018_0714_112608_061.JPG,30,4032,3024,c_hard_coral_branching,1,43,742,207,855
2018_0714_112608_061.JPG,31,4032,3024,c_soft_coral,1,1102,133,1211,221
2018_0714_112608_061.JPG,32,4032,3024,c_soft_coral,1,1221,167,1333,280
2018_0714_112608_061.JPG,33,4032,3024,c_hard_coral_branching,1,514,472,722,666
2018_0714_112441_017.JPG,0,4032,3024,c_hard_coral_branching,1,42,39,1366,862
2018_0714_112441_017.JPG,1,4032,3024,c_hard_coral_boulder,1,919,270,1926,1203
2018_0714_112441_017.JPG,2,4032,3024,c_soft_coral,1,1310,61,1523,240
2018_0714_112441_017.JPG,3,4032,3024,c_soft_coral,1,1626,18,1854,246
2018_0714_112441_017.JPG,4,4032,3024,c_sponge_barrel,1,2588,962,3269,1645
2018_0714_112441_017.JPG,5,4032,3024,c_soft_coral,1,3582,1363,3716,1498
2018_0714_112441_017.JPG,6,4032,3024,c_sponge,1,3444,870,3674,1029
2018_0714_112441_017.JPG,7,4032,3024,c_sponge,1,3465,1194,3663,1344
2018_0714_112441_017.JPG,8,4032,3024,c_soft_coral,1,2506,1259,2607,1462
2018_0714_112441_017.JPG,9,4032,3024,c_soft_coral,1,2152,1095,2474,1390
2018_0714_112441_017.JPG,10,4032,3024,c_sponge,1,1862,1190,2019,1294
2018_0714_112441_017.JPG,11,4032,3024,c_soft_coral,1,45,742,490,1222
2018_0714_112441_017.JPG,12,4032,3024,c_hard_coral_submassive,1,194,1058,443,1255
2018_0714_112441_017.JPG,13,4032,3024,c_hard_coral_encrusting,1,612,1093,1010,1743
2018_0714_112441_017.JPG,14,4032,3024,c_algae_macro_or_leaves,1,880,1642,1408,2028
2018_0714_112441_017.JPG,15,4032,3024,c_soft_coral,1,107,1624,324,1794
2018_0714_112441_017.JPG,16,4032,3024,c_hard_coral_branching,1,1213,2242,1545,2531
2018_0714_112441_017.JPG,17,4032,3024,c_hard_coral_boulder,1,1000,1769,2981,2981
2018_0714_112441_017.JPG,18,4032,3024,c_hard_coral_branching,1,2613,2253,3316,2984
2018_0714_112441_017.JPG,19,4032,3024,c_hard_coral_branching,1,3340,2401,3546,2843
2018_0714_112441_017.JPG,20,4032,3024,c_sponge,1,1567,1773,1691,2050
2018_0714_112441_017.JPG,21,4032,3024,c_hard_coral_submassive,1,470,1035,627,1172
2018_0714_112441_017.JPG,22,4032,3024,c_hard_coral_encrusting,1,1000,1104,1170,1336
2018_0714_112555_054.JPG,0,4032,3024,c_soft_coral,1,584,253,1288,1181
2018_0714_112555_054.JPG,1,4032,3024,c_soft_coral,1,1274,292,1983,860
2018_0714_112555_054.JPG,2,4032,3024,c_soft_coral,1,2818,117,3478,1110
2018_0714_112555_054.JPG,3,4032,3024,c_soft_coral,1,3590,437,3708,520
2018_0714_112555_054.JPG,4,4032,3024,c_soft_coral,1,2748,1149,3353,1476
2018_0714_112555_054.JPG,5,4032,3024,c_soft_coral,1,2297,1149,2647,1448
2018_0714_112555_054.JPG,6,4032,3024,c_soft_coral,1,1460,1535,1703,1743
2018_0714_112555_054.JPG,7,4032,3024,c_soft_coral,1,1025,1087,1349,1372
2018_0714_112555_054.JPG,8,4032,3024,c_soft_coral,1,756,1237,970,1503
2018_0714_112555_054.JPG,9,4032,3024,c_soft_coral,1,321,980,677,1263
2018_0714_112555_054.JPG,10,4032,3024,c_soft_coral,1,184,1636,606,2164
2018_0714_112555_054.JPG,11,4032,3024,c_soft_coral,1,815,1708,1050,1940
2018_0714_112555_054.JPG,12,4032,3024,c_soft_coral,1,824,1544,967,1655
2018_0714_112555_054.JPG,13,4032,3024,c_soft_coral,1,983,2127,1204,2383
2018_0714_112555_054.JPG,14,4032,3024,c_soft_coral,1,496,2684,800,2953
2018_0714_112555_054.JPG,15,4032,3024,c_soft_coral,1,35,2240,468,2681
2018_0714_112555_054.JPG,16,4032,3024,c_soft_coral,1,2150,2161,2355,2402
2018_0714_112555_054.JPG,17,4032,3024,c_sponge,1,2372,1773,2822,2393
2018_0714_112555_054.JPG,18,4032,3024,c_hard_coral_encrusting,1,1851,1557,2515,2005
2018_0714_112555_054.JPG,19,4032,3024,c_sponge,1,1782,1879,2151,2116
2018_0714_112555_054.JPG,20,4032,3024,c_sponge,1,1975,985,2348,1690
2018_0714_112555_054.JPG,21,4032,3024,c_sponge,1,977,1406,1502,1857
2018_0714_112555_054.JPG,22,4032,3024,c_sponge,1,165,2675,394,2912
2018_0714_112555_054.JPG,23,4032,3024,c_hard_coral_encrusting,1,390,2041,822,2458
2018_0714_112555_054.JPG,24,4032,3024,c_hard_coral_branching,1,14,1016,476,1800
2018_0714_112555_054.JPG,25,4032,3024,c_hard_coral_branching,1,1377,792,1964,1358
2018_0714_112555_054.JPG,26,4032,3024,c_sponge_barrel,1,1101,716,1389,1038
2018_0714_112555_054.JPG,27,4032,3024,c_soft_coral,1,1419,104,1723,324
2018_0714_112555_054.JPG,28,4032,3024,c_soft_coral,1,2132,25,2257,200
2018_0714_112555_054.JPG,29,4032,3024,c_hard_coral_branching,1,2150,267,2316,467
2018_0714_112555_054.JPG,30,4032,3024,c_hard_coral_branching,1,1936,382,2059,480
2018_0714_112555_054.JPG,31,4032,3024,c_hard_coral_mushroom,1,2296,382,2440,462
2018_0714_112555_054.JPG,32,4032,3024,c_hard_coral_encrusting,1,2378,96,2721,442
2018_0714_112555_054.JPG,33,4032,3024,c_hard_coral_boulder,1,2252,30,2395,251
2018_0714_112555_054.JPG,34,4032,3024,c_soft_coral,1,2627,458,2737,529
2018_0714_112555_054.JPG,35,4032,3024,c_sponge_barrel,1,1764,582,2141,853
2018_0714_112555_054.JPG,36,4032,3024,c_hard_coral_mushroom,1,3284,1236,3470,1385
2018_0714_112555_054.JPG,37,4032,3024,c_soft_coral,1,2941,835,3053,968
2018_0714_112555_054.JPG,38,4032,3024,c_hard_coral_submassive,1,3246,1387,3522,1702
2018_0714_112555_054.JPG,39,4032,3024,c_hard_coral_submassive,1,2784,1529,3095,1830
2018_0714_112555_054.JPG,40,4032,3024,c_hard_coral_submassive,1,2540,1621,2685,1805
2018_0714_112555_054.JPG,41,4032,3024,c_hard_coral_encrusting,1,1126,2617,1438,2934
2018_0714_112555_054.JPG,42,4032,3024,c_hard_coral_boulder,1,1015,2621,1164,2750
2018_0714_112555_054.JPG,43,4032,3024,c_hard_coral_submassive,1,960,2426,1126,2651
2018_0714_112644_065.JPG,0,4032,3024,c_hard_coral_branching,1,2833,1276,3101,1482
2018_0714_112644_065.JPG,1,4032,3024,c_hard_coral_branching,1,3090,1408,3179,1490
2018_0714_112644_065.JPG,2,4032,3024,c_hard_coral_branching,1,2804,1515,2887,1631
2018_0714_112644_065.JPG,3,4032,3024,c_hard_coral_branching,1,2958,1502,3044,1645
2018_0714_112644_065.JPG,4,4032,3024,c_hard_coral_branching,1,3112,1536,3224,1649
2018_0714_112644_065.JPG,5,4032,3024,c_soft_coral,1,3497,1722,3647,1914
2018_0714_112644_065.JPG,6,4032,3024,c_soft_coral,1,3374,1249,3632,1361
2018_0714_112644_065.JPG,7,4032,3024,c_soft_coral,1,333,202,478,338
2018_0714_112644_065.JPG,8,4032,3024,c_hard_coral_branching,1,690,25,900,189
2018_0714_112644_065.JPG,9,4032,3024,c_hard_coral_mushroom,1,2271,755,2403,840
2018_0714_112644_065.JPG,10,4032,3024,c_sponge_barrel,1,503,777,1315,1668
2018_0714_112644_065.JPG,11,4032,3024,c_hard_coral_branching,1,1517,1484,1707,1667
2018_0714_112644_065.JPG,12,4032,3024,c_soft_coral,1,1733,1447,1864,1541
2018_0714_112644_065.JPG,13,4032,3024,c_hard_coral_encrusting,1,1894,1671,2081,1752
2018_0714_112644_065.JPG,14,4032,3024,c_sponge,1,2880,1487,3006,1873
2018_0714_112644_065.JPG,15,4032,3024,c_soft_coral,1,494,2602,808,2999
2018_0714_112644_065.JPG,16,4032,3024,c_hard_coral_boulder,1,2293,2778,2543,3010
2018_0714_112626_059.JPG,0,4032,3024,c_soft_coral,1,1393,1735,3197,3006
2018_0714_112626_059.JPG,1,4032,3024,c_soft_coral,1,295,239,525,419
2018_0714_112626_059.JPG,2,4032,3024,c_soft_coral,1,319,418,597,776
2018_0714_112626_059.JPG,3,4032,3024,c_sponge,1,612,648,1128,1433
2018_0714_112626_059.JPG,4,4032,3024,c_hard_coral_branching,1,2438,1825,2638,2010
2018_0714_112626_059.JPG,5,4032,3024,c_hard_coral_branching,1,2562,1686,2952,1937
2018_0714_112626_059.JPG,6,4032,3024,c_hard_coral_branching,1,2677,1916,2735,1952
2018_0714_112626_059.JPG,7,4032,3024,c_hard_coral_branching,1,3276,2030,3511,2134
2018_0714_112626_059.JPG,8,4032,3024,c_hard_coral_branching,1,2664,213,2777,286
2018_0714_112626_059.JPG,9,4032,3024,c_hard_coral_branching,1,2699,15,3080,294
2018_0714_112626_059.JPG,10,4032,3024,c_hard_coral_branching,1,3023,182,3179,239
2018_0714_112626_059.JPG,11,4032,3024,c_hard_coral_boulder,1,1780,310,1894,409
2018_0714_112626_059.JPG,12,4032,3024,c_soft_coral,1,1526,111,1690,378
2018_0714_112626_059.JPG,13,4032,3024,c_soft_coral,1,3552,1444,3707,1672
2018_0714_112626_059.JPG,14,4032,3024,c_soft_coral,1,3613,2631,4011,3002
2018_0714_112626_059.JPG,15,4032,3024,c_sponge,1,36,516,434,1734
2018_0714_112626_059.JPG,16,4032,3024,c_sponge,1,118,348,293,528
2018_0714_112626_059.JPG,17,4032,3024,c_sponge,1,474,912,695,1292
2018_0714_112626_059.JPG,18,4032,3024,c_sponge,1,456,18,865,444
2018_0714_112626_059.JPG,19,4032,3024,c_soft_coral,1,169,133,279,267
2018_0714_112626_059.JPG,20,4032,3024,c_hard_coral_branching,1,1131,382,1511,741
2018_0714_112626_059.JPG,21,4032,3024,c_sponge,1,1773,714,2081,1003
2018_0714_112626_059.JPG,22,4032,3024,c_sponge,1,2182,643,2276,892
2018_0714_112626_059.JPG,23,4032,3024,c_hard_coral_encrusting,1,2325,206,2547,379
2018_0714_112626_059.JPG,24,4032,3024,c_sponge,1,2391,270,2701,542
2018_0714_112626_059.JPG,25,4032,3024,c_hard_coral_boulder,1,2348,718,2539,858
2018_0714_112626_059.JPG,26,4032,3024,c_soft_coral,1,3170,31,3629,268
2018_0714_112626_059.JPG,27,4032,3024,c_hard_coral_encrusting,1,2422,956,2530,1168
2018_0714_112626_059.JPG,28,4032,3024,c_hard_coral_boulder,1,2279,867,2416,968
2018_0714_112626_059.JPG,29,4032,3024,c_soft_coral,1,2723,997,2786,1072
2018_0714_112626_059.JPG,30,4032,3024,c_hard_coral_encrusting,1,2347,1332,2512,1549
2018_0714_112626_059.JPG,31,4032,3024,c_soft_coral,1,2907,1818,3116,1977
2018_0714_112626_059.JPG,32,4032,3024,c_hard_coral_mushroom,1,3587,2240,3850,2352
2018_0714_112626_059.JPG,33,4032,3024,c_hard_coral_mushroom,1,3160,2116,3415,2267
2018_0714_112626_059.JPG,34,4032,3024,c_hard_coral_mushroom,1,3178,2528,3405,2812
2018_0714_112626_059.JPG,35,4032,3024,c_hard_coral_mushroom,1,1225,2519,1527,2626
2018_0714_112626_059.JPG,36,4032,3024,c_sponge,1,844,1923,1012,2115
2018_0714_112511_042.JPG,0,4032,3024,c_hard_coral_boulder,1,2331,1597,3784,2801
2018_0714_112511_042.JPG,1,4032,3024,c_soft_coral,1,287,1182,804,1542
2018_0714_112511_042.JPG,2,4032,3024,c_soft_coral,1,1032,1501,1931,2167
2018_0714_112511_042.JPG,3,4032,3024,c_soft_coral,1,1587,1170,2243,1557
2018_0714_112511_042.JPG,4,4032,3024,c_soft_coral,1,1956,847,2771,1576
2018_0714_112511_042.JPG,5,4032,3024,c_soft_coral,1,2427,1733,2629,1926
2018_0714_112511_042.JPG,6,4032,3024,c_hard_coral_encrusting,1,1813,2165,2269,2498
2018_0714_112511_042.JPG,7,4032,3024,c_hard_coral_encrusting,1,742,1694,1132,1947
2018_0714_112511_042.JPG,8,4032,3024,c_soft_coral,1,991,1035,1293,1337
2018_0714_112511_042.JPG,9,4032,3024,c_soft_coral,1,982,532,1455,976
2018_0714_112511_042.JPG,10,4032,3024,c_soft_coral,1,496,474,769,835
2018_0714_112511_042.JPG,11,4032,3024,c_soft_coral,1,786,153,1443,463
2018_0714_112511_042.JPG,12,4032,3024,c_soft_coral,1,1372,706,1712,1032
2018_0714_112511_042.JPG,13,4032,3024,c_soft_coral,1,1694,567,1951,775
2018_0714_112511_042.JPG,14,4032,3024,c_soft_coral,1,1490,158,1638,310
2018_0714_112511_042.JPG,15,4032,3024,c_soft_coral,1,1850,565,2447,1162
2018_0714_112511_042.JPG,16,4032,3024,c_hard_coral_branching,1,1869,31,2415,384
2018_0714_112511_042.JPG,17,4032,3024,c_soft_coral,1,2188,299,2334,444
2018_0714_112511_042.JPG,18,4032,3024,c_soft_coral,1,1860,17,2040,186
2018_0714_112511_042.JPG,19,4032,3024,c_soft_coral,1,2467,724,2659,863
2018_0714_112511_042.JPG,20,4032,3024,c_soft_coral,1,3127,660,3296,843
2018_0714_112511_042.JPG,21,4032,3024,c_soft_coral,1,2943,408,3275,641
2018_0714_112511_042.JPG,22,4032,3024,c_hard_coral_boulder,1,3674,33,4002,785
2018_0714_112511_042.JPG,23,4032,3024,c_soft_coral,1,3893,889,3997,1000
2018_0714_112511_042.JPG,24,4032,3024,c_soft_coral,1,2868,894,3424,1421
2018_0714_112511_042.JPG,25,4032,3024,c_hard_coral_foliose,1,2811,1375,3722,1717
2018_0714_112511_042.JPG,26,4032,3024,c_soft_coral,1,2299,1592,2488,1756
2018_0714_112511_042.JPG,27,4032,3024,c_soft_coral,1,560,2187,709,2363
2018_0714_112511_042.JPG,28,4032,3024,c_soft_coral,1,367,1998,539,2147
2018_0714_112511_042.JPG,29,4032,3024,c_soft_coral,1,93,2439,272,2679
2018_0714_112511_042.JPG,30,4032,3024,c_hard_coral_encrusting,1,662,2520,816,2723
2018_0714_112511_042.JPG,31,4032,3024,c_soft_coral,1,476,2684,754,2949
2018_0714_112511_042.JPG,32,4032,3024,c_hard_coral_branching,1,973,2227,1445,2580
2018_0714_112511_042.JPG,33,4032,3024,c_soft_coral,1,3134,2831,3253,2959
2018_0714_112511_042.JPG,34,4032,3024,c_soft_coral,1,3599,1653,3900,2048
2018_0714_112352_013.JPG,0,4032,3024,c_soft_coral,1,738,60,1281,389
2018_0714_112352_013.JPG,1,4032,3024,c_soft_coral,1,2205,171,2581,659
2018_0714_112352_013.JPG,2,4032,3024,c_soft_coral,1,2604,1164,2666,1287
2018_0714_112352_013.JPG,3,4032,3024,c_soft_coral,1,2653,1022,2743,1108
2018_0714_112352_013.JPG,4,4032,3024,c_soft_coral,1,1600,1172,1858,1523
2018_0714_112352_013.JPG,5,4032,3024,c_soft_coral,1,936,578,1142,794
2018_0714_112352_013.JPG,6,4032,3024,c_soft_coral,1,26,603,218,982
2018_0714_112352_013.JPG,7,4032,3024,c_soft_coral,1,268,955,559,1193
2018_0714_112352_013.JPG,8,4032,3024,c_soft_coral,1,686,1137,842,1237
2018_0714_112352_013.JPG,9,4032,3024,c_soft_coral,1,539,928,688,1043
2018_0714_112352_013.JPG,10,4032,3024,c_soft_coral,1,37,1502,336,1793
2018_0714_112352_013.JPG,11,4032,3024,c_soft_coral,1,42,1463,875,2590
2018_0714_112352_013.JPG,12,4032,3024,c_soft_coral,1,354,2677,467,2880
2018_0714_112352_013.JPG,13,4032,3024,c_sponge_barrel,1,28,403,142,598
2018_0714_112352_013.JPG,14,4032,3024,c_hard_coral_encrusting,1,664,781,791,955
2018_0714_112352_013.JPG,15,4032,3024,c_sponge,1,1688,166,1862,384
2018_0714_112352_013.JPG,16,4032,3024,c_fire_coral_millepora,1,3500,615,3984,896
2018_0714_112352_013.JPG,17,4032,3024,c_hard_coral_encrusting,1,2430,1508,2617,1762
2018_0714_112352_013.JPG,18,4032,3024,c_hard_coral_encrusting,1,2014,1187,2224,1390
2018_0714_112352_013.JPG,19,4032,3024,c_hard_coral_submassive,1,1926,1127,2019,1227
2018_0714_112352_013.JPG,20,4032,3024,c_hard_coral_boulder,1,49,1383,276,1604
2018_0714_112352_013.JPG,21,4032,3024,c_hard_coral_encrusting,1,1659,2558,2197,2994
2018_0714_112352_013.JPG,22,4032,3024,c_hard_coral_encrusting,1,2144,2253,2491,2631
2018_0714_112352_013.JPG,23,4032,3024,c_hard_coral_table,1,2432,1892,2887,2281
2018_0714_112352_013.JPG,24,4032,3024,c_hard_coral_encrusting,1,2675,2305,2938,2650
2018_0714_112352_013.JPG,25,4032,3024,c_hard_coral_encrusting,1,3255,1332,3938,1889
2018_0714_112611_062.JPG,0,4032,3024,c_soft_coral,1,943,1729,1115,1914
2018_0714_112611_062.JPG,1,4032,3024,c_soft_coral,1,63,2202,602,2772
2018_0714_112611_062.JPG,2,4032,3024,c_soft_coral,1,1894,825,2698,1515
2018_0714_112611_062.JPG,3,4032,3024,c_soft_coral,1,338,312,611,430
2018_0714_112611_062.JPG,4,4032,3024,c_hard_coral_encrusting,1,837,344,1005,490
2018_0714_112611_062.JPG,5,4032,3024,c_soft_coral,1,1668,28,1785,112
2018_0714_112611_062.JPG,6,4032,3024,c_soft_coral,1,1809,52,1928,185
2018_0714_112611_062.JPG,7,4032,3024,c_sponge,1,1727,563,1816,699
2018_0714_112611_062.JPG,8,4032,3024,c_hard_coral_branching,1,2785,131,3027,292
2018_0714_112611_062.JPG,9,4032,3024,c_hard_coral_boulder,1,3637,485,3781,639
2018_0714_112611_062.JPG,10,4032,3024,c_soft_coral,1,2659,820,2751,935
2018_0714_112611_062.JPG,11,4032,3024,c_soft_coral,1,1001,1177,1109,1266
2018_0714_112611_062.JPG,12,4032,3024,c_soft_coral,1,890,1354,1292,1706
2018_0714_112611_062.JPG,13,4032,3024,c_soft_coral,1,710,1434,870,1681
2018_0714_112611_062.JPG,14,4032,3024,c_hard_coral_mushroom,1,223,1314,346,1414
2018_0714_112611_062.JPG,15,4032,3024,c_soft_coral,1,73,709,485,1230
2018_0714_112611_062.JPG,16,4032,3024,c_hard_coral_branching,1,233,926,919,1479
2018_0714_112611_062.JPG,17,4032,3024,c_hard_coral_branching,1,522,676,713,820
2018_0714_112611_062.JPG,18,4032,3024,c_soft_coral,1,867,747,951,865
2018_0714_112611_062.JPG,19,4032,3024,c_soft_coral,1,963,624,1125,827
2018_0714_112611_062.JPG,20,4032,3024,c_soft_coral,1,1153,534,1276,616
2018_0714_112611_062.JPG,21,4032,3024,c_hard_coral_branching,1,1011,397,1278,605
2018_0714_112611_062.JPG,22,4032,3024,c_soft_coral,1,1867,377,2099,602
2018_0714_112611_062.JPG,23,4032,3024,c_soft_coral,1,1999,263,2766,854
2018_0714_112611_062.JPG,24,4032,3024,c_soft_coral,1,2920,486,3161,703
2018_0714_112611_062.JPG,25,4032,3024,c_soft_coral,1,3400,1173,3591,1356
2018_0714_112611_062.JPG,26,4032,3024,c_soft_coral,1,451,2059,634,2185
2018_0714_112611_062.JPG,27,4032,3024,c_soft_coral,1,619,1786,885,2114
2018_0714_112611_062.JPG,28,4032,3024,c_soft_coral,1,1028,2017,1270,2238
2018_0714_112611_062.JPG,29,4032,3024,c_hard_coral_submassive,1,1146,1794,1267,1894
2018_0714_112611_062.JPG,30,4032,3024,c_soft_coral,1,2912,1944,3111,2139
2018_0714_112611_062.JPG,31,4032,3024,c_soft_coral,1,3626,2038,3761,2179
2018_0714_112611_062.JPG,32,4032,3024,c_sponge,1,2712,983,3982,3010
2018_0714_112611_062.JPG,33,4032,3024,c_soft_coral,1,3222,2417,3664,2819
2018_0714_112611_062.JPG,34,4032,3024,c_hard_coral_mushroom,1,1996,1423,2107,1603
2018_0714_112611_062.JPG,35,4032,3024,c_soft_coral,1,1571,856,1749,1014
2018_0714_112611_062.JPG,36,4032,3024,c_hard_coral_encrusting,1,1091,1040,1305,1226
2018_0714_112611_062.JPG,37,4032,3024,c_hard_coral_encrusting,1,1299,931,1506,1217
2018_0714_112611_062.JPG,38,4032,3024,c_hard_coral_encrusting,1,1278,1180,1538,1337
2018_0714_112353_016.JPG,0,4032,3024,c_soft_coral,1,753,172,2123,1172
2018_0714_112353_016.JPG,1,4032,3024,c_soft_coral,1,2004,928,2274,1136
2018_0714_112353_016.JPG,2,4032,3024,c_soft_coral,1,2313,172,2778,557
2018_0714_112353_016.JPG,3,4032,3024,c_soft_coral,1,2773,902,3030,1083
2018_0714_112353_016.JPG,4,4032,3024,c_soft_coral,1,2733,1375,2985,1662
2018_0714_112353_016.JPG,5,4032,3024,c_soft_coral,1,2618,1751,2853,2012
2018_0714_112353_016.JPG,6,4032,3024,c_soft_coral,1,3741,1234,3993,1543
2018_0714_112353_016.JPG,7,4032,3024,c_sponge,1,2773,71,3993,1424
2018_0714_112353_016.JPG,8,4032,3024,c_soft_coral,1,3463,142,3777,301
2018_0714_112353_016.JPG,9,4032,3024,c_hard_coral_branching,1,457,1786,1451,2564
2018_0714_112353_016.JPG,10,4032,3024,c_hard_coral_boulder,1,41,2370,580,2905
2018_0714_112353_016.JPG,11,4032,3024,c_hard_coral_boulder,1,41,2449,2291,2958
2018_0714_112353_016.JPG,12,4032,3024,c_sponge_barrel,1,2707,2516,3140,2883
2018_0714_112353_016.JPG,13,4032,3024,c_sponge_barrel,1,626,1054,947,1326
2018_0714_112353_016.JPG,14,4032,3024,c_hard_coral_encrusting,1,3044,2696,3456,3000
2018_0714_112353_016.JPG,15,4032,3024,c_hard_coral_encrusting,1,2611,2815,2822,2998
2018_0714_112353_016.JPG,16,4032,3024,c_soft_coral,1,3209,1429,3308,1558
2018_0714_112637_062.JPG,0,4032,3024,c_soft_coral,1,655,951,3065,2348
2018_0714_112637_062.JPG,1,4032,3024,c_fire_coral_millepora,1,311,1870,3246,2741
2018_0714_112637_062.JPG,2,4032,3024,c_soft_coral,1,275,2321,881,2949
2018_0714_112637_062.JPG,3,4032,3024,c_soft_coral,1,1473,2781,1907,2989
2018_0714_112637_062.JPG,4,4032,3024,c_hard_coral_mushroom,1,2384,2604,2733,2931
2018_0714_112637_062.JPG,5,4032,3024,c_hard_coral_mushroom,1,3069,2825,3264,2993
2018_0714_112637_062.JPG,6,4032,3024,c_soft_coral,1,2362,2931,2795,2989
2018_0714_112637_062.JPG,7,4032,3024,c_soft_coral,1,598,283,797,442
2018_0714_112637_062.JPG,8,4032,3024,c_soft_coral,1,748,650,938,831
2018_0714_112637_062.JPG,9,4032,3024,c_soft_coral,1,3625,622,3900,832
2018_0714_112637_062.JPG,10,4032,3024,c_sponge,1,2406,273,3100,628
2018_0714_112637_062.JPG,11,4032,3024,c_hard_coral_branching,1,621,490,776,685
2018_0714_112637_062.JPG,12,4032,3024,c_sponge,1,1583,115,1794,427
2018_0714_112637_062.JPG,13,4032,3024,c_hard_coral_encrusting,1,775,1282,951,1457
2018_0714_112637_062.JPG,14,4032,3024,c_hard_coral_encrusting,1,873,1091,1090,1237
2018_0714_112637_062.JPG,15,4032,3024,c_soft_coral,1,1072,881,1301,1100
2018_0714_112637_062.JPG,16,4032,3024,c_soft_coral,1,37,1045,248,1376
2018_0714_112637_062.JPG,17,4032,3024,c_soft_coral,1,3044,2133,3288,2374
2018_0714_112637_062.JPG,18,4032,3024,c_hard_coral_mushroom,1,3031,2633,3250,2851
2018_0714_112526_047.JPG,0,4032,3024,c_soft_coral,1,418,2240,929,2689
2018_0714_112526_047.JPG,1,4032,3024,c_soft_coral,1,848,1982,1066,2177
2018_0714_112526_047.JPG,2,4032,3024,c_soft_coral,1,1405,2045,1634,2301
2018_0714_112526_047.JPG,3,4032,3024,c_soft_coral,1,3431,1300,3632,1491
2018_0714_112526_047.JPG,4,4032,3024,c_soft_coral,1,3550,831,3823,1070
2018_0714_112526_047.JPG,5,4032,3024,c_soft_coral,1,3863,896,3934,961
2018_0714_112526_047.JPG,6,4032,3024,c_soft_coral,1,3911,1081,3953,1141
2018_0714_112526_047.JPG,7,4032,3024,c_soft_coral,1,3659,1125,3749,1208
2018_0714_112526_047.JPG,8,4032,3024,c_soft_coral,1,3317,923,3489,1060
2018_0714_112526_047.JPG,9,4032,3024,c_soft_coral,1,3030,904,3179,1137
2018_0714_112526_047.JPG,10,4032,3024,c_soft_coral,1,2518,1281,2848,1619
2018_0714_112526_047.JPG,11,4032,3024,c_soft_coral,1,2747,1151,2841,1246
2018_0714_112526_047.JPG,12,4032,3024,c_soft_coral,1,2451,1600,2640,1768
2018_0714_112526_047.JPG,13,4032,3024,c_soft_coral,1,2302,1743,2449,1831
2018_0714_112526_047.JPG,14,4032,3024,c_soft_coral,1,2334,1858,2367,1898
2018_0714_112526_047.JPG,15,4032,3024,c_soft_coral,1,701,417,1155,941
2018_0714_112526_047.JPG,16,4032,3024,c_sponge,1,522,529,800,902
2018_0714_112526_047.JPG,17,4032,3024,c_sponge,1,880,260,1078,479
2018_0714_112526_047.JPG,18,4032,3024,c_hard_coral_branching,1,950,42,1228,288
2018_0714_112526_047.JPG,19,4032,3024,c_sponge_barrel,1,1216,27,1385,225
2018_0714_112526_047.JPG,20,4032,3024,c_soft_coral,1,685,859,825,1031
2018_0714_112526_047.JPG,21,4032,3024,c_hard_coral_branching,1,816,748,913,870
2018_0714_112526_047.JPG,22,4032,3024,c_soft_coral,1,853,976,1002,1061
2018_0714_112526_047.JPG,23,4032,3024,c_hard_coral_branching,1,631,1048,947,1248
